id,店名,地区,月〜木,金,土,日,電話番号,座席数,URL
343,川崎 丸井店,神奈川県川崎市川崎区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,044-246-6765,41,http://www.starbucks.co.jp/store/search/detail.php?id=343
1088,武蔵小杉東急スクエア店,神奈川県川崎市中原区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,044-738-2350,60,http://www.starbucks.co.jp/store/search/detail.php?id=1088
419,武蔵小杉北口店,神奈川県川崎市中原区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,044-738-3137,33,http://www.starbucks.co.jp/store/search/detail.php?id=419
697,ラゾーナ川崎店,神奈川県川崎市幸区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,044-874-8359,58,http://www.starbucks.co.jp/store/search/detail.php?id=697
809,Qiz溝の口店,神奈川県川崎市高津区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,044-829-6030,45,http://www.starbucks.co.jp/store/search/detail.php?id=809
645,新百合ヶ丘エルミロード店,神奈川県川崎市麻生区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,044-965-3193,46,http://www.starbucks.co.jp/store/search/detail.php?id=645
206,横浜北幸店,神奈川県横浜市西区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-320-2136,62,http://www.starbucks.co.jp/store/search/detail.php?id=206
72,横浜モアーズ店,神奈川県横浜市西区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,045-411-0488,77,http://www.starbucks.co.jp/store/search/detail.php?id=72
149,横浜ビブレ店,神奈川県横浜市西区,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,045-321-0681,64,http://www.starbucks.co.jp/store/search/detail.php?id=149
353,横浜西口店,神奈川県横浜市西区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,045-316-3743,84,http://www.starbucks.co.jp/store/search/detail.php?id=353
1082,横浜スカイビル店,神奈川県横浜市西区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-440-3280,52,http://www.starbucks.co.jp/store/search/detail.php?id=1082
2015,TSUTAYA 横浜みなとみらい店,神奈川県横浜市西区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,045-226-1073,101,http://www.starbucks.co.jp/store/search/detail.php?id=2015
8,横浜［アット！］店,神奈川県横浜市西区,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,045-682-2755,84,http://www.starbucks.co.jp/store/search/detail.php?id=8
49,横浜ランドマークプラザ店,神奈川県横浜市西区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,045-225-0317,69,http://www.starbucks.co.jp/store/search/detail.php?id=49
2045,日産グローバル本社ギャラリー店,神奈川県横浜市西区,08:00-20:00,08:00-20:00,10:00-20:00,10:00-20:00,045-641-3925,0,http://www.starbucks.co.jp/store/search/detail.php?id=2045
2013,キュービックプラザ新横浜店,神奈川県横浜市港北区,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,045-478-2516,52,http://www.starbucks.co.jp/store/search/detail.php?id=2013
626,大倉山駅前店,神奈川県横浜市港北区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-533-0451,53,http://www.starbucks.co.jp/store/search/detail.php?id=626
219,新横浜３丁目店,神奈川県横浜市港北区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-473-4681,46,http://www.starbucks.co.jp/store/search/detail.php?id=219
45,新横浜店,神奈川県横浜市港北区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-471-3676,38,http://www.starbucks.co.jp/store/search/detail.php?id=45
266,日吉店,神奈川県横浜市港北区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,045-564-5082,71,http://www.starbucks.co.jp/store/search/detail.php?id=266
2016,蔦屋書店 港北ミナモ店,神奈川県横浜市都筑区,10:00-25:00,10:00-25:00,10:00-25:00,10:00-25:00,045-590-0073,48,http://www.starbucks.co.jp/store/search/detail.php?id=2016
663,モザイクモール港北店,神奈川県横浜市都筑区,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,045-914-2211,67,http://www.starbucks.co.jp/store/search/detail.php?id=663
761,港北ノースポート・モール店,神奈川県横浜市都筑区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,045-914-7375,48,http://www.starbucks.co.jp/store/search/detail.php?id=761
216,センター南店,神奈川県横浜市都筑区,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,045-943-1815,79,http://www.starbucks.co.jp/store/search/detail.php?id=216
719,ららぽーと横浜店,神奈川県横浜市都筑区,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,045-414-2405,40,http://www.starbucks.co.jp/store/search/detail.php?id=719
51,東戸塚オーロラシティ店,神奈川県横浜市戸塚区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-827-0515,52,http://www.starbucks.co.jp/store/search/detail.php?id=51
906,たまプラーザテラス店,神奈川県横浜市青葉区,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,045-905-0774,84,http://www.starbucks.co.jp/store/search/detail.php?id=906
644,アピタ長津田店,神奈川県横浜市緑区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,045-988-0553,48,http://www.starbucks.co.jp/store/search/detail.php?id=644
183,青葉台東急スクエア店,神奈川県横浜市青葉区,07:00-22:00,07:00-22:30,07:00-22:00,07:00-22:00,045-985-8162,88,http://www.starbucks.co.jp/store/search/detail.php?id=183
730,横浜鶴見店,神奈川県横浜市鶴見区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,045-570-5051,74,http://www.starbucks.co.jp/store/search/detail.php?id=730
758,横浜ワールドポーターズ店,神奈川県横浜市中区,10:30-21:00,10:30-21:00,10:30-21:00,10:30-21:00,045-222-2148,28,http://www.starbucks.co.jp/store/search/detail.php?id=758
96,関内馬車道店,神奈川県横浜市中区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-664-9099,52,http://www.starbucks.co.jp/store/search/detail.php?id=96
306,横浜公園店,神奈川県横浜市中区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-212-3906,64,http://www.starbucks.co.jp/store/search/detail.php?id=306
295,横浜チャイナタウン店,神奈川県横浜市中区,07:30-22:30,07:30-22:30,07:30-22:30,07:30-22:30,045-212-1183,60,http://www.starbucks.co.jp/store/search/detail.php?id=295
308,関内伊勢佐木モール店,神奈川県横浜市中区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-243-3238,85,http://www.starbucks.co.jp/store/search/detail.php?id=308
153,桜木町駅前店,神奈川県横浜市中区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,045-683-3162,54,http://www.starbucks.co.jp/store/search/detail.php?id=153
44,横浜元町店,神奈川県横浜市中区,,,,07:30-22:00,045-664-2741,47,http://www.starbucks.co.jp/store/search/detail.php?id=44
272,ウィング上大岡店,神奈川県横浜市港南区,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,045-846-2909,44,http://www.starbucks.co.jp/store/search/detail.php?id=272
991,港南台バーズ店,神奈川県横浜市港南区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-836-1361,68,http://www.starbucks.co.jp/store/search/detail.php?id=991
570,らびすた新杉田店,神奈川県横浜市磯子区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-778-6508,58,http://www.starbucks.co.jp/store/search/detail.php?id=570
54,横浜ベイサイドマリーナ店,神奈川県横浜市金沢区,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,045-772-1507,58,http://www.starbucks.co.jp/store/search/detail.php?id=54
995,金沢八景ダイエー店,神奈川県横浜市金沢区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,045-780-3115,60,http://www.starbucks.co.jp/store/search/detail.php?id=995
998,ショッパーズプラザ横須賀シーサイドビレッジ店,神奈川県横須賀市,07:00-22:00,07:00-22:30,07:00-22:30,07:00-22:00,046-828-4878,104,http://www.starbucks.co.jp/store/search/detail.php?id=998
246,横須賀モアーズシティ店,神奈川県横須賀市,07:00-22:00,07:00-22:30,07:00-22:30,07:00-22:00,046-822-1341,67,http://www.starbucks.co.jp/store/search/detail.php?id=246
512,横浜ビジネスパーク店,神奈川県横浜市保土ヶ谷区,07:30-22:00,07:30-22:00,08:00-22:00,08:00-22:00,045-348-2260,30,http://www.starbucks.co.jp/store/search/detail.php?id=512
781,葉山海岸通り店,神奈川県三浦郡,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,046-877-5788,30,http://www.starbucks.co.jp/store/search/detail.php?id=781
509,二俣川西友店,神奈川県横浜市旭区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,045-360-8281,30,http://www.starbucks.co.jp/store/search/detail.php?id=509
319,大和オークシティ店,神奈川県大和市,10:00-23:00,10:00-23:00,09:00-23:00,09:00-23:00,046-200-3520,47,http://www.starbucks.co.jp/store/search/detail.php?id=319
57,本厚木店,神奈川県厚木市,07:30-22:00,07:30-22:00,07:30-22:00,07:30-22:00,046-221-0648,48,http://www.starbucks.co.jp/store/search/detail.php?id=57
814,厚木及川店,神奈川県厚木市,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,046-243-5067,56,http://www.starbucks.co.jp/store/search/detail.php?id=814
1045,EXPASA海老名サービスエリア（上り線）店,神奈川県海老名市,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,046-292-0012,0,http://www.starbucks.co.jp/store/search/detail.php?id=1045
351,海老名店,神奈川県海老名市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,046-234-3068,73,http://www.starbucks.co.jp/store/search/detail.php?id=351
348,戸塚店,神奈川県横浜市戸塚区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,045-881-5355,67,http://www.starbucks.co.jp/store/search/detail.php?id=348
922,戸塚東急プラザ店,神奈川県横浜市戸塚区,07:00-22:30,07:00-22:30,07:00-22:30,08:00-22:30,045-860-5171,34,http://www.starbucks.co.jp/store/search/detail.php?id=922
380,大船ルミネウィング店,神奈川県鎌倉市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0467-48-5081,110,http://www.starbucks.co.jp/store/search/detail.php?id=380
396,鎌倉店,神奈川県鎌倉市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0467-24-2979,56,http://www.starbucks.co.jp/store/search/detail.php?id=396
624,鎌倉御成町店,神奈川県鎌倉市,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,0467-61-2161,53,http://www.starbucks.co.jp/store/search/detail.php?id=624
531,逗子駅前店,神奈川県逗子市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,046-870-6890,46,http://www.starbucks.co.jp/store/search/detail.php?id=531
551,ＪＲ東海 小田原駅店,神奈川県小田原市,06:30-21:00,06:30-21:00,06:30-21:00,06:30-21:00,0465-20-1185,38,http://www.starbucks.co.jp/store/search/detail.php?id=551
1124,小田原飯泉店,神奈川県小田原市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,0465-39-0039,70,http://www.starbucks.co.jp/store/search/detail.php?id=1124
132,小田原Ｄｙｎａｃｉｔｙ ＷＥＳＴ店,神奈川県小田原市,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,0465-49-8124,22,http://www.starbucks.co.jp/store/search/detail.php?id=132
159,藤沢エスタ店,神奈川県藤沢市,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,0466-50-4001,48,http://www.starbucks.co.jp/store/search/detail.php?id=159
1024,テラスモール湘南店,神奈川県藤沢市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,0466-38-2175,63,http://www.starbucks.co.jp/store/search/detail.php?id=1024
685,ミスターマックス湘南藤沢ショッピングセンター店,神奈川県藤沢市,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,0466-33-5681,54,http://www.starbucks.co.jp/store/search/detail.php?id=685
322,ルミネ藤沢店,神奈川県藤沢市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0466-27-5186,70,http://www.starbucks.co.jp/store/search/detail.php?id=322
127,イオン橋本店,神奈川県相模原市緑区,07:00-22:00,07:00-22:00,07:30-22:00,07:30-22:00,042-770-6556,42,http://www.starbucks.co.jp/store/search/detail.php?id=127
983,アリオ橋本店,神奈川県相模原市緑区,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,042-700-0281,69,http://www.starbucks.co.jp/store/search/detail.php?id=983
997,相模原共和店,神奈川県相模原市中央区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,042-730-3701,55,http://www.starbucks.co.jp/store/search/detail.php?id=997
1151,小田急相模大野ステーションスクエア店,神奈川県相模原市南区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,042-767-1080,38,http://www.starbucks.co.jp/store/search/detail.php?id=1151
315,相模大野レガロ店,神奈川県相模原市南区,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,042-740-1251,71,http://www.starbucks.co.jp/store/search/detail.php?id=315
81,湘南台駅ビル店,神奈川県藤沢市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0466-45-2251,34,http://www.starbucks.co.jp/store/search/detail.php?id=81
450,湘南台イトーヨーカドー店,神奈川県藤沢市,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,0466-86-6383,84,http://www.starbucks.co.jp/store/search/detail.php?id=450
254,平塚ラスカ店,神奈川県平塚市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0463-24-2407,79,http://www.starbucks.co.jp/store/search/detail.php?id=254
569,平塚ＯＳＣ湘南シティ店,神奈川県平塚市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,0463-25-0561,60,http://www.starbucks.co.jp/store/search/detail.php?id=569
1052,イオン秦野店,神奈川県秦野市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0463-85-2113,59,http://www.starbucks.co.jp/store/search/detail.php?id=1052
146,茅ヶ崎スルガビル店,神奈川県茅ヶ崎市,07:00-22:30,07:00-22:30,07:00-22:30,07:00-22:30,0467-58-2139,46,http://www.starbucks.co.jp/store/search/detail.php?id=146
1085,東海大学医学部付属病院店,神奈川県伊勢原市,07:30-20:00,07:30-20:00,09:00-18:00,09:00-18:00,0463-90-1230,16,http://www.starbucks.co.jp/store/search/detail.php?id=1085
631,CoCoLo長岡店,新潟県長岡市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0258-31-0015,52,http://www.starbucks.co.jp/store/search/detail.php?id=631
760,長岡リバーサイド千秋店,新潟県長岡市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,0258-25-9655,42,http://www.starbucks.co.jp/store/search/detail.php?id=760
1074,新潟松崎店,新潟県新潟市東区,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,025-257-9290,68,http://www.starbucks.co.jp/store/search/detail.php?id=1074
238,新潟万代シテイ店,新潟県新潟市中央区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,025-249-5110,30,http://www.starbucks.co.jp/store/search/detail.php?id=238
803,イオンモール新潟南店,新潟県新潟市江南区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,025-383-5635,42,http://www.starbucks.co.jp/store/search/detail.php?id=803
817,新潟紫竹山店,新潟県新潟市中央区,07:00-26:00,07:00-26:00,07:00-26:00,07:00-26:00,025-255-0711,58,http://www.starbucks.co.jp/store/search/detail.php?id=817
938,黒埼パーキングエリア（下り線）店,新潟県新潟市西区,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,025-370-6131,19,http://www.starbucks.co.jp/store/search/detail.php?id=938
470,アピタ新潟西店,新潟県新潟市西区,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,025-201-1315,57,http://www.starbucks.co.jp/store/search/detail.php?id=470
303,新潟ラフォーレ店,新潟県新潟市中央区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,025-226-5902,49,http://www.starbucks.co.jp/store/search/detail.php?id=303
610,イオンモール新発田店,新潟県新発田市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0254-21-7874,56,http://www.starbucks.co.jp/store/search/detail.php?id=610
794,富山総曲輪フェリオ店,富山県富山市,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,076-492-8213,66,http://www.starbucks.co.jp/store/search/detail.php?id=794
897,富山環水公園店,富山県富山市,08:00-22:30,08:00-22:30,08:00-22:30,08:00-22:30,076-439-2630,74,http://www.starbucks.co.jp/store/search/detail.php?id=897
806,富山藤の木店,富山県富山市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,076-424-0091,63,http://www.starbucks.co.jp/store/search/detail.php?id=806
431,イオンモール高岡店,富山県高岡市,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,0766-32-1167,72,http://www.starbucks.co.jp/store/search/detail.php?id=431
986,富山ファボーレ店,富山県富山市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,076-465-5081,59,http://www.starbucks.co.jp/store/search/detail.php?id=986
717,金沢フォーラス店,石川県金沢市,07:00-23:00,07:00-23:00,07:00-23:00,07:00-23:00,076-265-8101,58,http://www.starbucks.co.jp/store/search/detail.php?id=717
1089,金沢フォーラス6Fクーゴ店,石川県金沢市,10:00-23:00,10:00-23:00,10:00-23:00,10:00-23:00,076-265-3542,45,http://www.starbucks.co.jp/store/search/detail.php?id=1089
358,香林坊１０９店,石川県金沢市,07:00-22:00,07:00-23:00,07:00-23:00,07:00-22:00,076-220-5147,61,http://www.starbucks.co.jp/store/search/detail.php?id=358
367,武蔵ヶ辻めいてつエムザ店,石川県金沢市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,076-260-5540,83,http://www.starbucks.co.jp/store/search/detail.php?id=367
1023,金沢大桑店,石川県金沢市,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,076-247-2720,61,http://www.starbucks.co.jp/store/search/detail.php?id=1023
746,金沢野々市店,石川県野々市市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,076-246-7501,65,http://www.starbucks.co.jp/store/search/detail.php?id=746
500,フェアモール松任店,石川県白山市,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,076-275-4921,71,http://www.starbucks.co.jp/store/search/detail.php?id=500
883,イオンモールかほく店,石川県かほく市,10:00-22:00,10:00-22:00,09:00-22:00,09:00-22:00,076-289-1525,44,http://www.starbucks.co.jp/store/search/detail.php?id=883
527,フェアモール福井店,福井県福井市,08:00-23:00,08:00-23:00,08:00-23:00,08:00-23:00,0776-57-2266,73,http://www.starbucks.co.jp/store/search/detail.php?id=527
937,南条サービスエリア（上り線）店,福井県南条郡,07:30-21:00,07:30-21:00,07:30-21:00,07:30-21:00,0778-47-3705,24,http://www.starbucks.co.jp/store/search/detail.php?id=937
826,甲府山交百貨店,山梨県甲府市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,055-225-0507,42,http://www.starbucks.co.jp/store/search/detail.php?id=826
476,甲府店,山梨県甲府市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,055-221-3385,53,http://www.starbucks.co.jp/store/search/detail.php?id=476
907,ラザウォーク甲斐双葉店,山梨県甲斐市,10:00-21:30,10:00-21:30,10:00-21:30,10:00-21:30,0551-28-8577,45,http://www.starbucks.co.jp/store/search/detail.php?id=907
1060,甲府和戸通り店,山梨県甲府市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,055-236-3115,67,http://www.starbucks.co.jp/store/search/detail.php?id=1060
916,談合坂サービスエリア(上り線）店,山梨県上野原市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0554-66-5030,18,http://www.starbucks.co.jp/store/search/detail.php?id=916
1044,EXPASA談合坂サービスエリア（下り線）店,山梨県上野原市,06:00-21:00,06:00-21:00,06:00-21:00,06:00-21:00,0554-20-6055,10,http://www.starbucks.co.jp/store/search/detail.php?id=1044
597,甲府リバーシティ店,山梨県中央市,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,055-273-7866,60,http://www.starbucks.co.jp/store/search/detail.php?id=597
1013,イオンモール甲府昭和店,山梨県中巨摩郡,10:00-22:00,10:00-22:00,10:00-22:00,10:00-22:00,055-269-5147,44,http://www.starbucks.co.jp/store/search/detail.php?id=1013
913,甲府アルプス通り店,山梨県中巨摩郡,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,055-236-2166,59,http://www.starbucks.co.jp/store/search/detail.php?id=913
740,山梨大学医学部附属病院店,山梨県中央市,07:00-20:00,07:00-20:00,07:00-20:00,07:00-20:00,055-278-5877,54,http://www.starbucks.co.jp/store/search/detail.php?id=740
497,長野駅前店,長野県長野市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,026-229-5864,74,http://www.starbucks.co.jp/store/search/detail.php?id=497
979,長野南高田店,長野県長野市,07:00-24:00,07:00-24:00,07:00-24:00,07:00-24:00,026-256-6606,50,http://www.starbucks.co.jp/store/search/detail.php?id=979
856,イオンモール佐久平店,長野県佐久市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0267-66-3449,51,http://www.starbucks.co.jp/store/search/detail.php?id=856
571,イオン上田店,長野県上田市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0268-29-9350,44,http://www.starbucks.co.jp/store/search/detail.php?id=571
1022,アリオ上田店,長野県上田市,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,0268-29-7081,40,http://www.starbucks.co.jp/store/search/detail.php?id=1022
546,軽井沢・プリンスショッピングプラザ店,長野県北佐久郡,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,0267-41-1072,92,http://www.starbucks.co.jp/store/search/detail.php?id=546
2024,TSUTAYA 東松本店,長野県松本市,09:00-25:00,09:00-25:00,09:00-25:00,09:00-25:00,0263-38-1101,48,http://www.starbucks.co.jp/store/search/detail.php?id=2024
775,MIDORI松本店,長野県松本市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0263-31-8571,61,http://www.starbucks.co.jp/store/search/detail.php?id=775
2023,TSUTAYA 松本庄内店,長野県松本市,09:00-25:00,09:00-25:00,09:00-25:00,09:00-25:00,0263-24-3955,50,http://www.starbucks.co.jp/store/search/detail.php?id=2023
558,松本なぎさライフサイト店,長野県松本市,07:30-24:00,07:30-24:00,07:30-24:00,07:30-24:00,0263-24-0552,71,http://www.starbucks.co.jp/store/search/detail.php?id=558
1071,諏訪湖サービスエリア（上り線）店,長野県諏訪市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0266-54-2092,55,http://www.starbucks.co.jp/store/search/detail.php?id=1071
933,諏訪湖サービスエリア(下り線)店,長野県岡谷市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0266-21-2053,26,http://www.starbucks.co.jp/store/search/detail.php?id=933
948,梓川サービスエリア(上り線)店,長野県安曇野市,07:00-20:00,07:00-20:00,07:00-21:00,07:00-21:00,0263-71-2602,12,http://www.starbucks.co.jp/store/search/detail.php?id=948
678,モレラ岐阜店,岐阜県本巣市,10:00-22:00,10:00-22:00,09:00-22:00,09:00-22:00,058-320-0841,66,http://www.starbucks.co.jp/store/search/detail.php?id=678
532,関 マーゴ店,岐阜県関市,10:00-21:00,10:00-21:00,10:00-21:00,09:30-21:00,0575-21-0240,50,http://www.starbucks.co.jp/store/search/detail.php?id=532
988,岐阜正木店,岐阜県岐阜市,08:00-24:00,08:00-25:00,08:00-25:00,08:00-24:00,058-296-3640,46,http://www.starbucks.co.jp/store/search/detail.php?id=988
763,イオンモール大垣店,岐阜県大垣市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0584-87-3426,38,http://www.starbucks.co.jp/store/search/detail.php?id=763
782,イオンモール各務原店,岐阜県各務原市,09:00-23:00,09:00-23:00,09:00-23:00,09:00-23:00,058-375-3687,48,http://www.starbucks.co.jp/store/search/detail.php?id=782
952,恵那峡サービスエリア（下り線）店,岐阜県恵那市,07:00-21:00,07:00-21:00,07:00-22:00,07:00-22:00,0573-20-0311,39,http://www.starbucks.co.jp/store/search/detail.php?id=952
954,EXPASA足柄サービスエリア（下り線）店,静岡県駿東郡,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0550-70-1117,41,http://www.starbucks.co.jp/store/search/detail.php?id=954
955,EXPASA足柄サービスエリア（上り線）店,静岡県御殿場市,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,0550-70-0255,21,http://www.starbucks.co.jp/store/search/detail.php?id=955
810,イオンタウン富士南店,静岡県富士市,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,0545-65-7800,57,http://www.starbucks.co.jp/store/search/detail.php?id=810
959,イオンモール富士宮店,静岡県富士宮市,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,0544-68-7213,28,http://www.starbucks.co.jp/store/search/detail.php?id=959
449,静岡　市役所前店,静岡県静岡市葵区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,054-205-6121,94,http://www.starbucks.co.jp/store/search/detail.php?id=449
255,静岡呉服町通り店,静岡県静岡市葵区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,054-272-8800,99,http://www.starbucks.co.jp/store/search/detail.php?id=255
1116,MARK IS 静岡店,静岡県静岡市葵区,10:00-21:00,10:00-21:00,10:00-21:00,10:00-21:00,054-267-2290,63,http://www.starbucks.co.jp/store/search/detail.php?id=1116
2010,静岡駅 新幹線ラチ内店,静岡県静岡市葵区,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,054-280-6085,0,http://www.starbucks.co.jp/store/search/detail.php?id=2010
696,ＡＳＴＹ静岡店,静岡県静岡市葵区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,054-275-3066,29,http://www.starbucks.co.jp/store/search/detail.php?id=696
300,静岡 丸井店,静岡県静岡市葵区,07:00-22:00,07:00-22:00,08:00-22:00,08:00-22:00,054-221-8121,101,http://www.starbucks.co.jp/store/search/detail.php?id=300
733,富士川サービスエリア（下り線）店,静岡県富士市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0545-56-2277,39,http://www.starbucks.co.jp/store/search/detail.php?id=733
750,富士川サービスエリア（上り線）店,静岡県富士市,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,0545-56-2285,35,http://www.starbucks.co.jp/store/search/detail.php?id=750
642,アピタ静岡店,静岡県静岡市駿河区,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,054-654-5822,44,http://www.starbucks.co.jp/store/search/detail.php?id=642
1133,浜松新津町店,静岡県浜松市中区,08:00-24:00,08:00-24:00,08:00-24:00,08:00-24:00,053-468-5150,59,http://www.starbucks.co.jp/store/search/detail.php?id=1133
172,ザザシティ浜松店,静岡県浜松市中区,08:00-22:00,08:00-22:00,08:00-22:00,08:00-22:00,053-413-5154,72,http://www.starbucks.co.jp/store/search/detail.php?id=172
489,浜松イズム店,静岡県浜松市中区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,053-459-1805,55,http://www.starbucks.co.jp/store/search/detail.php?id=489
734,浜松駅 新幹線ラチ内店,静岡県浜松市中区,07:00-21:00,07:00-21:00,07:00-21:00,07:00-21:00,053-413-5070,0,http://www.starbucks.co.jp/store/search/detail.php?id=734
731,浜名湖サービスエリア店,静岡県浜松市北区,07:00-22:00,07:00-22:00,07:00-22:00,07:00-22:00,053-528-1200,37,http://www.starbucks.co.jp/store/search/detail.php?id=731
